Date,Open,High,Low,Close,Adj Close,Volume
2012-09-28,22950.000000,23250.000000,22600.000000,22750.000000,21109.787109,3849358
2012-10-02,22950.000000,23000.000000,22350.000000,22500.000000,20877.808594,2837594
2012-10-04,22850.000000,23500.000000,22750.000000,23150.000000,21480.947266,6173279
2012-10-05,23400.000000,23600.000000,23150.000000,23250.000000,21573.736328,3107320
2012-10-08,23350.000000,23850.000000,23300.000000,23700.000000,21991.292969,5635236
2012-10-09,23800.000000,23900.000000,23550.000000,23550.000000,21852.107422,3462622
2012-10-10,23250.000000,23300.000000,23000.000000,23000.000000,21341.759766,2998028
2012-10-11,22800.000000,23100.000000,22600.000000,22900.000000,21248.972656,2935850
2012-10-12,22900.000000,23000.000000,22250.000000,22550.000000,20924.207031,4249553
2012-10-15,22550.000000,22700.000000,22100.000000,22250.000000,20645.833984,2997105
2012-10-16,22700.000000,23050.000000,22700.000000,22850.000000,21202.578125,3891112
2012-10-17,23400.000000,23600.000000,23200.000000,23500.000000,21805.710938,4588292
2012-10-18,23500.000000,23650.000000,23200.000000,23550.000000,21852.107422,2665569
2012-10-19,23550.000000,23750.000000,23250.000000,23300.000000,21620.132813,2635595
2012-10-22,22700.000000,23450.000000,22650.000000,23400.000000,21712.923828,2558547
2012-10-23,23400.000000,23700.000000,23050.000000,23050.000000,21388.158203,2830894
2012-10-24,23500.000000,24150.000000,23350.000000,24000.000000,22269.666016,8680577
2012-10-25,24150.000000,24800.000000,24050.000000,24300.000000,22548.035156,7755017
2012-10-26,24300.000000,24650.000000,24000.000000,24100.000000,22362.453125,3811636
2012-10-29,24550.000000,24950.000000,23900.000000,24100.000000,22362.453125,6179920
2012-10-30,24500.000000,24750.000000,24200.000000,24300.000000,22548.035156,3753581
2012-10-31,24800.000000,25000.000000,24650.000000,24850.000000,23058.382813,5720254
2012-11-01,24950.000000,25900.000000,24700.000000,25500.000000,23661.519531,8300704
2012-11-02,26000.000000,26300.000000,25900.000000,25950.000000,24079.076172,6582814
2012-11-05,25950.000000,26350.000000,25750.000000,26150.000000,24264.656250,3327731
2012-11-06,26250.000000,26300.000000,25550.000000,25900.000000,24032.679688,5012757
2012-11-07,26000.000000,26100.000000,25450.000000,26000.000000,24125.468750,4384909
2012-11-08,25600.000000,26100.000000,25350.000000,26050.000000,24171.865234,4512124
2012-11-09,25700.000000,25950.000000,25350.000000,25400.000000,23568.726563,5200310
2012-11-12,25200.000000,25550.000000,24800.000000,25300.000000,23475.937500,4363247
2012-11-13,25200.000000,25550.000000,25000.000000,25350.000000,23522.333984,3295510
2012-11-14,25550.000000,26700.000000,25500.000000,26600.000000,24682.212891,8662866
2012-11-15,26350.000000,26550.000000,25900.000000,26150.000000,24264.656250,4732537
2012-11-16,26100.000000,26300.000000,24550.000000,24950.000000,23151.169922,9258104
2012-11-19,25200.000000,25500.000000,24750.000000,25200.000000,23383.146484,3915383
2012-11-20,25650.000000,25750.000000,25300.000000,25350.000000,23522.333984,3275516
2012-11-21,25500.000000,25750.000000,24900.000000,24900.000000,23104.779297,3690781
2012-11-22,25250.000000,25700.000000,25000.000000,25600.000000,23754.308594,3172574
2012-11-23,25500.000000,25850.000000,25350.000000,25700.000000,23847.099609,2752916
2012-11-26,25800.000000,26300.000000,25750.000000,25800.000000,23939.886719,3740527
2012-11-27,25750.000000,26000.000000,25350.000000,25550.000000,23707.912109,4325846
2012-11-28,25400.000000,25550.000000,25000.000000,25350.000000,23522.333984,3100750
2012-11-29,25700.000000,25800.000000,25100.000000,25400.000000,23568.726563,4004471
2012-11-30,25250.000000,25350.000000,24400.000000,24400.000000,22640.824219,8393311
2012-12-03,24300.000000,24650.000000,24200.000000,24400.000000,22640.824219,4141297
2012-12-04,24300.000000,24700.000000,24200.000000,24450.000000,22687.220703,3535356
2012-12-05,24450.000000,24900.000000,24250.000000,24850.000000,23058.382813,3475543
2012-12-06,24850.000000,25100.000000,24700.000000,24850.000000,23058.382813,3761134
2012-12-07,25450.000000,25950.000000,25400.000000,25900.000000,24032.679688,7085027
2012-12-10,25850.000000,26150.000000,25800.000000,26000.000000,24125.468750,3265816
2012-12-11,26250.000000,26500.000000,25900.000000,25950.000000,24079.076172,4168287
2012-12-12,26350.000000,26500.000000,26050.000000,26050.000000,24171.865234,4893765
2012-12-13,26200.000000,26500.000000,25650.000000,26250.000000,24357.445313,7569924
2012-12-14,26000.000000,26350.000000,25850.000000,26200.000000,24311.052734,3660149
2012-12-17,26400.000000,26800.000000,26250.000000,26650.000000,24728.605469,5207324
2012-12-18,26900.000000,27100.000000,26400.000000,26500.000000,24589.419922,5717910
2012-12-20,26850.000000,26950.000000,26150.000000,26300.000000,24403.839844,4724805
2012-12-21,26300.000000,26450.000000,25250.000000,25400.000000,23568.726563,7082943
2012-12-24,25400.000000,25700.000000,25050.000000,25150.000000,23336.753906,3873355
2012-12-26,25300.000000,25700.000000,25300.000000,25450.000000,23615.123047,3151414
2012-12-27,25450.000000,25800.000000,25400.000000,25750.000000,23893.496094,1998334
2012-12-28,25750.000000,25950.000000,25500.000000,25750.000000,23893.496094,2617472
2013-01-02,26150.000000,26650.000000,26100.000000,26600.000000,24682.212891,5136546
2013-01-03,26900.000000,27100.000000,26400.000000,26650.000000,24728.605469,4581101
2013-01-04,26800.000000,26900.000000,26200.000000,26350.000000,24450.236328,4845576
2013-01-07,26400.000000,26450.000000,25650.000000,25900.000000,24032.679688,4272129
2013-01-08,26050.000000,26550.000000,25950.000000,26250.000000,24357.445313,3456671
2013-01-09,26500.000000,26600.000000,25950.000000,26050.000000,24171.865234,2511527
2013-01-10,26150.000000,26800.000000,25850.000000,26800.000000,24867.794922,4727145
2013-01-11,27100.000000,27250.000000,26500.000000,27100.000000,25146.162109,6252882
2013-01-14,27250.000000,27300.000000,26850.000000,26950.000000,25006.976563,3109698
2013-01-15,26800.000000,27000.000000,25800.000000,25950.000000,24079.076172,6718923
2013-01-16,26200.000000,26700.000000,26050.000000,26200.000000,24311.052734,5710728
2013-01-17,26350.000000,26350.000000,25450.000000,25900.000000,24032.679688,4740181
2013-01-18,26050.000000,26150.000000,25500.000000,25600.000000,23754.308594,5535797
2013-01-21,25750.000000,25850.000000,25300.000000,25750.000000,23893.496094,3290771
2013-01-22,25500.000000,25700.000000,24850.000000,25050.000000,23243.962891,7131671
2013-01-23,25050.000000,25100.000000,24600.000000,24650.000000,22872.800781,6601120
2013-01-24,24600.000000,24650.000000,24050.000000,24250.000000,22501.640625,5978396
2013-01-25,24300.000000,24700.000000,23800.000000,24200.000000,22455.244141,4979003
2013-01-28,24150.000000,24500.000000,24000.000000,24400.000000,22640.824219,2564977
2013-01-29,24500.000000,24550.000000,24100.000000,24200.000000,22455.244141,4366129
2013-01-30,24650.000000,24950.000000,24300.000000,24350.000000,22594.429688,5613343
2013-01-31,24400.000000,24600.000000,24200.000000,24400.000000,22640.824219,4329870
2013-02-01,24250.000000,24450.000000,24050.000000,24200.000000,22455.244141,4025938
2013-02-04,24500.000000,24600.000000,24300.000000,24300.000000,22548.035156,2604422
2013-02-05,24050.000000,24200.000000,23600.000000,23700.000000,21991.292969,4574149
2013-02-06,23850.000000,24650.000000,23800.000000,24500.000000,22733.617188,5764265
2013-02-07,24650.000000,25000.000000,24550.000000,24850.000000,23058.382813,4681401
2013-02-08,24850.000000,25000.000000,24550.000000,24750.000000,22965.591797,3258865
2013-02-12,24950.000000,25300.000000,24800.000000,25000.000000,23197.568359,3432175
2013-02-13,25250.000000,25600.000000,25200.000000,25500.000000,23661.519531,4490716
2013-02-14,25550.000000,25750.000000,25350.000000,25700.000000,23847.099609,2859954
2013-02-15,25700.000000,25750.000000,25550.000000,25650.000000,23800.703125,2277981
2013-02-18,25600.000000,26000.000000,25550.000000,25900.000000,24032.679688,2456890
2013-02-19,25800.000000,26100.000000,25750.000000,25850.000000,23986.285156,1779504
2013-02-20,26250.000000,26700.000000,26200.000000,26500.000000,24589.419922,6657608
2013-02-21,26350.000000,26650.000000,26300.000000,26600.000000,24682.212891,2826255
2013-02-22,26400.000000,26600.000000,26300.000000,26400.000000,24496.628906,2689623
2013-02-25,26500.000000,26550.000000,26050.000000,26300.000000,24403.839844,2604691
2013-02-26,26100.000000,26650.000000,25850.000000,26550.000000,24635.816406,3772301
2013-02-27,26850.000000,26950.000000,26250.000000,26250.000000,24357.445313,3098659
2013-02-28,26700.000000,26750.000000,26500.000000,26500.000000,24589.419922,4038185
2013-03-04,26600.000000,26700.000000,25900.000000,26000.000000,24125.468750,3753949
2013-03-05,26400.000000,27200.000000,26400.000000,27000.000000,25053.373047,8141593
2013-03-06,27650.000000,28200.000000,27600.000000,28000.000000,25981.275391,11109877
2013-03-07,28100.000000,28450.000000,27850.000000,28150.000000,26120.460938,6588200
2013-03-08,28350.000000,28400.000000,27800.000000,28250.000000,26213.251953,3607159
2013-03-11,28250.000000,28800.000000,28200.000000,28600.000000,26538.015625,6597705
2013-03-12,28850.000000,28900.000000,28050.000000,28100.000000,26074.062500,3957978
2013-03-13,28300.000000,28550.000000,28100.000000,28300.000000,26259.646484,2769799
2013-03-14,28450.000000,29000.000000,28400.000000,28900.000000,26816.388672,5071138
2013-03-15,29000.000000,29200.000000,28400.000000,28800.000000,26723.597656,4473661
2013-03-18,28550.000000,28900.000000,28400.000000,28400.000000,26352.437500,2926693
2013-03-19,28800.000000,28900.000000,28350.000000,28650.000000,26584.412109,3232956
2013-03-20,28500.000000,28850.000000,28350.000000,28600.000000,26538.015625,2632433
2013-03-21,28850.000000,28900.000000,28050.000000,28050.000000,26027.671875,3426566
2013-03-22,27900.000000,28450.000000,27650.000000,28300.000000,26259.646484,3555515
2013-03-25,29050.000000,29200.000000,28850.000000,29050.000000,26955.572266,3959211
2013-03-26,29050.000000,29500.000000,29000.000000,29500.000000,27373.130859,5570927
2013-03-27,29600.000000,29700.000000,29200.000000,29450.000000,27326.734375,3184531
2013-03-28,29450.000000,29450.000000,28950.000000,29250.000000,27141.154297,3223050
2013-03-29,29500.000000,29650.000000,28750.000000,28750.000000,26677.201172,3045853
2013-04-01,28900.000000,29050.000000,28600.000000,28650.000000,26584.412109,1972865
2013-04-02,28750.000000,28900.000000,28350.000000,28400.000000,26352.437500,3577498
2013-04-03,28600.000000,29150.000000,28550.000000,28900.000000,26816.388672,3584222
2013-04-04,28550.000000,29200.000000,28400.000000,29200.000000,27094.757813,4869239
2013-04-05,29300.000000,29300.000000,28350.000000,28550.000000,26491.621094,3681853
2013-04-08,28600.000000,28700.000000,27800.000000,27900.000000,25888.484375,4153747
2013-04-09,27900.000000,28200.000000,27300.000000,27800.000000,25795.695313,4473759
2013-04-10,28150.000000,28200.000000,27800.000000,27950.000000,25934.880859,2896417
2013-04-11,28450.000000,29100.000000,28300.000000,29000.000000,26909.177734,5236997
2013-04-12,29050.000000,29350.000000,28650.000000,28800.000000,26723.597656,3407336
2013-04-15,28950.000000,29350.000000,28700.000000,29150.000000,27048.363281,2715965
2013-04-16,28850.000000,29250.000000,28750.000000,29100.000000,27001.970703,3276359
2013-04-17,29350.000000,29400.000000,28650.000000,28750.000000,26677.201172,3075896
2013-04-18,28400.000000,28500.000000,27850.000000,27900.000000,25888.484375,5206918
2013-04-19,27900.000000,28850.000000,27850.000000,28800.000000,26723.597656,3895261
2013-04-22,28800.000000,29100.000000,28600.000000,29000.000000,26909.177734,2012549
2013-04-23,29050.000000,29050.000000,28450.000000,28850.000000,26769.992188,2009817
2013-04-24,29400.000000,29600.000000,29000.000000,29100.000000,27001.970703,4683116
2013-04-25,29650.000000,29950.000000,29450.000000,29500.000000,27373.130859,11394824
2013-04-26,29400.000000,29750.000000,29250.000000,29450.000000,27326.734375,2667806
2013-04-29,29550.000000,29850.000000,29500.000000,29550.000000,27419.523438,2368216
2013-04-30,29850.000000,30000.000000,29550.000000,29900.000000,27744.289063,4973679
2013-05-02,29750.000000,29850.000000,29300.000000,29450.000000,27326.734375,2792031
2013-05-03,29650.000000,29700.000000,29000.000000,29550.000000,27419.523438,3767197
2013-05-06,29700.000000,29850.000000,28850.000000,28900.000000,26816.388672,4225049
2013-05-07,28900.000000,28950.000000,28400.000000,28600.000000,26538.015625,3154316
2013-05-08,28900.000000,28900.000000,28400.000000,28550.000000,26491.621094,3400637
2013-05-09,28500.000000,29250.000000,28500.000000,29050.000000,26955.572266,4575248
2013-05-10,29200.000000,29550.000000,29050.000000,29100.000000,27001.970703,4776435
2013-05-13,29000.000000,29200.000000,28900.000000,29100.000000,27001.970703,2518819
2013-05-14,29150.000000,29600.000000,29150.000000,29500.000000,27373.130859,2701509
2013-05-15,29550.000000,29850.000000,29500.000000,29750.000000,27605.103516,4030862
2013-05-16,29900.000000,30200.000000,29850.000000,30050.000000,27883.474609,6423610
2013-05-20,30500.000000,30850.000000,30300.000000,30700.000000,28486.613281,6958530
2013-05-21,30800.000000,31000.000000,30600.000000,30600.000000,28393.822266,5033266
2013-05-22,30900.000000,31600.000000,30850.000000,31300.000000,29043.353516,7608286
2013-05-23,31400.000000,32000.000000,31250.000000,31400.000000,29136.146484,7512672
2013-05-24,31800.000000,31850.000000,31050.000000,31400.000000,29136.146484,3871042
2013-05-27,31550.000000,31900.000000,31400.000000,31400.000000,29136.146484,2849669
2013-05-28,31400.000000,31650.000000,30850.000000,31400.000000,29136.146484,4431590
2013-05-29,31700.000000,32150.000000,31550.000000,32000.000000,29692.884766,4381622
2013-05-30,31850.000000,32200.000000,31700.000000,31850.000000,29553.699219,10882238
2013-05-31,32200.000000,32200.000000,31750.000000,32200.000000,29878.466797,3870613
2013-06-03,31950.000000,32150.000000,31750.000000,31900.000000,29600.095703,3449693
2013-06-04,32150.000000,32450.000000,32000.000000,32250.000000,29924.863281,3233657
2013-06-05,32350.000000,32400.000000,31150.000000,31150.000000,28904.167969,4570226
2013-06-07,31650.000000,31900.000000,30900.000000,31100.000000,28857.773438,5758634
2013-06-10,31700.000000,32900.000000,31600.000000,32650.000000,30296.025391,6709195
2013-06-11,32900.000000,32950.000000,32300.000000,32500.000000,30156.837891,3941737
2013-06-12,32300.000000,32700.000000,32250.000000,32350.000000,30017.650391,2590486
2013-06-13,32250.000000,32450.000000,31600.000000,32050.000000,29739.279297,6075091
2013-06-14,32150.000000,32250.000000,31200.000000,31500.000000,29228.933594,3971095
2013-06-17,31400.000000,31600.000000,30100.000000,30450.000000,28254.636719,6582178
2013-06-18,30900.000000,31750.000000,30900.000000,31750.000000,29460.910156,5215736
2013-06-19,32000.000000,32400.000000,31550.000000,31900.000000,29600.095703,4438175
2013-06-20,31400.000000,31700.000000,30850.000000,31050.000000,28811.378906,4371986
2013-06-21,30200.000000,31000.000000,30000.000000,30800.000000,28579.402344,5163521
2013-06-24,30900.000000,30950.000000,29750.000000,29750.000000,27605.103516,4897019
2013-06-25,29500.000000,30300.000000,28900.000000,29500.000000,27373.130859,6659713
2013-06-26,30150.000000,30400.000000,29700.000000,30250.000000,28069.056641,5040418
2013-06-27,30900.000000,31000.000000,30600.000000,30650.000000,28440.216797,5209137
2013-06-28,30900.000000,31200.000000,30450.000000,31200.000000,28950.564453,4309458
2013-07-01,30950.000000,31850.000000,30850.000000,31550.000000,29275.330078,4062599
2013-07-02,31500.000000,31550.000000,28750.000000,28800.000000,26723.597656,21019436
2013-07-03,29350.000000,29800.000000,28550.000000,28750.000000,26677.201172,10969350
2013-07-04,28950.000000,29050.000000,28000.000000,28750.000000,26677.201172,9130872
2013-07-05,28950.000000,29300.000000,27950.000000,28400.000000,26352.437500,7983219
2013-07-08,28100.000000,28600.000000,27400.000000,27800.000000,25795.695313,7227558
2013-07-09,28050.000000,28450.000000,27750.000000,28350.000000,26306.041016,5276470
2013-07-10,28150.000000,28300.000000,27400.000000,27500.000000,25517.322266,6362139
2013-07-11,27900.000000,28400.000000,27650.000000,28400.000000,26352.437500,6330650
2013-07-12,28450.000000,28650.000000,28100.000000,28500.000000,26445.228516,4499172
2013-07-15,28500.000000,28750.000000,28050.000000,28450.000000,26398.832031,2613544
2013-07-16,28650.000000,28700.000000,28300.000000,28450.000000,26398.832031,2886705
2013-07-17,28750.000000,28850.000000,28200.000000,28600.000000,26538.015625,4374401
2013-07-18,28950.000000,29450.000000,28750.000000,29200.000000,27094.757813,6437820
2013-07-19,29300.000000,29350.000000,28400.000000,28400.000000,26352.437500,5306867
2013-07-22,28400.000000,28500.000000,27850.000000,28000.000000,25981.275391,5042732
2013-07-23,27900.000000,28400.000000,27750.000000,28200.000000,26166.855469,4952809
2013-07-24,28300.000000,28750.000000,28300.000000,28550.000000,26491.621094,3818831
2013-07-25,29150.000000,29250.000000,28400.000000,28600.000000,26538.015625,6778488
2013-07-26,28850.000000,28850.000000,27900.000000,28150.000000,26120.460938,7755181
2013-07-29,27950.000000,27950.000000,26900.000000,27000.000000,25053.373047,15227768
2013-07-30,27050.000000,27300.000000,26600.000000,27100.000000,25146.162109,6903868
2013-07-31,27200.000000,27350.000000,27150.000000,27200.000000,25238.955078,4386284
2013-08-01,27250.000000,27450.000000,27100.000000,27400.000000,25424.535156,6151190
2013-08-02,27500.000000,27700.000000,27250.000000,27450.000000,25470.929688,6877232
2013-08-05,27300.000000,27400.000000,27150.000000,27400.000000,25424.535156,4180804
2013-08-06,27600.000000,27750.000000,27350.000000,27550.000000,25563.718750,4125157
2013-08-07,27350.000000,27400.000000,26550.000000,26550.000000,24635.816406,7771130
2013-08-08,26350.000000,26600.000000,26000.000000,26200.000000,24311.052734,5396449
2013-08-09,26200.000000,27100.000000,26200.000000,26650.000000,24728.605469,4669522
2013-08-12,26650.000000,27300.000000,26600.000000,27000.000000,25053.373047,3849323
2013-08-13,27050.000000,28300.000000,27050.000000,28300.000000,26259.646484,8719662
2013-08-14,28750.000000,29200.000000,28600.000000,29150.000000,27048.363281,10262550
2013-08-16,28700.000000,29000.000000,28500.000000,28700.000000,26630.806641,5110848
2013-08-19,28550.000000,28650.000000,28300.000000,28550.000000,26491.621094,2594470
2013-08-20,28500.000000,29150.000000,28400.000000,28500.000000,26445.228516,5699909
2013-08-21,28700.000000,28850.000000,28050.000000,28200.000000,26166.855469,3079266
2013-08-22,27800.000000,28350.000000,27700.000000,28050.000000,26027.671875,3639542
2013-08-23,28400.000000,28850.000000,28300.000000,28500.000000,26445.228516,4137108
2013-08-26,28500.000000,28700.000000,28150.000000,28350.000000,26306.041016,2937697
2013-08-27,28100.000000,28350.000000,27800.000000,27950.000000,25934.880859,3547412
2013-08-28,27350.000000,27850.000000,27350.000000,27700.000000,25702.902344,3556086
2013-08-29,27700.000000,28000.000000,27400.000000,27450.000000,25470.929688,5326833
2013-08-30,27600.000000,28250.000000,27550.000000,28250.000000,26213.251953,5663772
2013-09-02,28500.000000,28650.000000,28200.000000,28300.000000,26259.646484,3035909
2013-09-03,28550.000000,28650.000000,28300.000000,28450.000000,26398.832031,3100871
2013-09-04,28400.000000,28700.000000,28200.000000,28650.000000,26584.412109,3042973
2013-09-05,27400.000000,28150.000000,27300.000000,28150.000000,26120.460938,20625404
2013-09-06,28100.000000,28250.000000,26850.000000,27100.000000,25146.162109,12199781
2013-09-09,27600.000000,28450.000000,27550.000000,28450.000000,26398.832031,9571714
2013-09-10,28550.000000,28950.000000,28400.000000,28950.000000,26862.781250,6680750
2013-09-11,29100.000000,29300.000000,28700.000000,28900.000000,26816.388672,4893860
2013-09-12,29000.000000,29300.000000,28750.000000,28900.000000,26816.388672,6018991
2013-09-13,28900.000000,29250.000000,28800.000000,29000.000000,26909.177734,4674307
2013-09-16,29300.000000,29850.000000,29300.000000,29800.000000,27651.498047,5218534
2013-09-17,30000.000000,30450.000000,29650.000000,30300.000000,28115.451172,6788948
2013-09-23,30650.000000,30700.000000,30200.000000,30550.000000,28347.427734,4872847
2013-09-24,30400.000000,30850.000000,30250.000000,30500.000000,28301.033203,3788474
2013-09-25,30300.000000,30400.000000,29600.000000,29750.000000,27605.103516,4839999
2013-09-26,29750.000000,30600.000000,29700.000000,30350.000000,28161.847656,4297077
2013-09-27,30550.000000,30600.000000,29850.000000,30350.000000,28161.847656,3597617
2013-09-30,30300.000000,30750.000000,30000.000000,30250.000000,28069.056641,3883347
2013-10-01,30200.000000,30500.000000,29800.000000,29950.000000,27790.687500,3094789
2013-10-02,30650.000000,31250.000000,30600.000000,31150.000000,28904.167969,7077277
2013-10-04,31700.000000,32450.000000,31550.000000,32450.000000,30110.441406,10794205
2013-10-07,32750.000000,33100.000000,32600.000000,32900.000000,30527.998047,10211692
2013-10-08,32800.000000,32900.000000,32450.000000,32750.000000,30388.814453,20161932
2013-10-10,32750.000000,33900.000000,32700.000000,33600.000000,31177.533203,6362115
2013-10-11,33900.000000,34000.000000,33100.000000,33350.000000,30945.554688,6953280
2013-10-14,33100.000000,33400.000000,32550.000000,33100.000000,30713.578125,4504637
2013-10-15,33450.000000,33600.000000,33250.000000,33450.000000,31038.343750,2875473
2013-10-16,33800.000000,34300.000000,33250.000000,33400.000000,30991.951172,3964240
2013-10-17,33800.000000,33900.000000,33400.000000,33800.000000,31363.109375,3432731
2013-10-18,34000.000000,34650.000000,33950.000000,34600.000000,32105.431641,4896108
2013-10-21,34650.000000,35000.000000,33900.000000,34100.000000,31641.478516,4601446
2013-10-22,34000.000000,34000.000000,32600.000000,32600.000000,30249.626953,9113649
2013-10-23,32900.000000,33200.000000,32500.000000,32500.000000,30156.837891,5848372
2013-10-24,32500.000000,33150.000000,32300.000000,33100.000000,30713.578125,3285591
2013-10-25,32950.000000,33000.000000,32500.000000,32600.000000,30249.626953,3464261
2013-10-28,32650.000000,33250.000000,32600.000000,33100.000000,30713.578125,3104202
2013-10-29,33350.000000,33600.000000,31900.000000,31950.000000,29646.490234,6681059
2013-10-30,32300.000000,33000.000000,32300.000000,32850.000000,30481.603516,4858305
2013-10-31,32800.000000,32800.000000,31950.000000,31950.000000,29646.490234,4023353
2013-11-01,32150.000000,33300.000000,32100.000000,33250.000000,30852.765625,4753636
2013-11-04,33350.000000,33500.000000,32950.000000,33050.000000,30667.183594,2893775
2013-11-05,33000.000000,33050.000000,32250.000000,32550.000000,30203.234375,1860583
2013-11-06,32350.000000,32950.000000,32350.000000,32500.000000,30156.837891,1872076
2013-11-07,32600.000000,32750.000000,32350.000000,32350.000000,30017.650391,1825749
2013-11-08,32050.000000,32950.000000,32050.000000,32250.000000,29924.863281,2964930
2013-11-11,32400.000000,32700.000000,31350.000000,31500.000000,29228.933594,3518342
2013-11-12,31900.000000,32400.000000,31700.000000,31950.000000,29646.490234,3027493
2013-11-13,31850.000000,32000.000000,31500.000000,31550.000000,29275.330078,2266975
2013-11-14,32350.000000,32650.000000,32000.000000,32300.000000,29971.255859,3084645
2013-11-15,32550.000000,33800.000000,32550.000000,33700.000000,31270.320313,5187831
2013-11-18,33900.000000,34100.000000,33500.000000,33750.000000,31316.714844,2917194
2013-11-19,33700.000000,33850.000000,33300.000000,33450.000000,31038.343750,2790771
2013-11-20,33150.000000,33200.000000,32350.000000,32500.000000,30156.837891,4652929
2013-11-21,32400.000000,32450.000000,31750.000000,32050.000000,29739.279297,3397106
2013-11-22,32800.000000,32900.000000,32250.000000,32400.000000,30064.048828,3511174
2013-11-25,32800.000000,33400.000000,32750.000000,33250.000000,30852.765625,2869284
2013-11-26,33300.000000,33600.000000,32750.000000,33600.000000,31177.533203,3288876
2013-11-27,33750.000000,34700.000000,33500.000000,34600.000000,32105.431641,6944989
2013-11-28,35100.000000,35450.000000,34850.000000,35450.000000,32894.148438,6520172
2013-11-29,35550.000000,35900.000000,35150.000000,35400.000000,32847.753906,4030182
2013-12-02,35650.000000,35900.000000,35250.000000,35700.000000,33126.125000,3268831
2013-12-03,35500.000000,35700.000000,34600.000000,34700.000000,32198.224609,4945227
2013-12-04,34850.000000,35400.000000,34750.000000,34800.000000,32291.013672,3284235
2013-12-05,34550.000000,34900.000000,34200.000000,34250.000000,31780.667969,4205701
2013-12-06,34400.000000,35650.000000,34400.000000,35500.000000,32940.542969,4156598
2013-12-09,36000.000000,36700.000000,35950.000000,36350.000000,33729.265625,5211103
2013-12-10,36800.000000,37100.000000,36400.000000,36500.000000,33868.449219,5070477
2013-12-11,36500.000000,37150.000000,36400.000000,36800.000000,34146.820313,3600547
2013-12-12,36300.000000,36500.000000,35850.000000,36450.000000,33822.054688,5008826
2013-12-13,36300.000000,36600.000000,35850.000000,36500.000000,33868.449219,2488730
2013-12-16,36600.000000,37200.000000,36550.000000,37150.000000,34471.582031,3285802
2013-12-17,37500.000000,37550.000000,36550.000000,36600.000000,33961.242188,3534783
2013-12-18,36600.000000,36800.000000,35450.000000,35550.000000,32986.941406,4929380
2013-12-19,35950.000000,36150.000000,34800.000000,34900.000000,32383.806641,6726027
2013-12-20,35200.000000,35750.000000,34900.000000,35300.000000,32754.960938,3905267
2013-12-23,35600.000000,37000.000000,35550.000000,37000.000000,34332.394531,5630251
2013-12-24,37000.000000,37100.000000,36550.000000,36750.000000,34100.425781,2771057
2013-12-26,36900.000000,37000.000000,35900.000000,36000.000000,33404.500000,3738849
2013-12-27,36450.000000,36950.000000,36350.000000,36650.000000,34007.628906,2088963
2013-12-30,36800.000000,37000.000000,36250.000000,36800.000000,34146.820313,2537422
2014-01-02,37100.000000,37350.000000,35550.000000,35550.000000,32986.941406,4503101
2014-01-03,35700.000000,36450.000000,35600.000000,36300.000000,33682.867188,3866819
2014-01-06,36400.000000,37700.000000,36350.000000,37650.000000,34935.535156,5489696
2014-01-07,37350.000000,37950.000000,37200.000000,37800.000000,35074.718750,3365854
2014-01-08,38550.000000,39100.000000,38150.000000,39000.000000,36188.207031,6541929
2014-01-09,39150.000000,39250.000000,38500.000000,38850.000000,36049.019531,4456686
2014-01-10,38450.000000,38700.000000,37700.000000,38500.000000,35724.253906,4661839
2014-01-13,38350.000000,39000.000000,38150.000000,38150.000000,35399.488281,2173830
2014-01-14,37750.000000,38400.000000,37350.000000,38400.000000,35631.460938,2373406
2014-01-15,38700.000000,38750.000000,36450.000000,36650.000000,34007.628906,11312073
2014-01-16,36900.000000,37000.000000,36050.000000,36550.000000,33914.843750,5058860
2014-01-17,36600.000000,36850.000000,36000.000000,36000.000000,33404.500000,3390054
2014-01-20,36050.000000,36850.000000,36050.000000,36850.000000,34193.218750,3038514
2014-01-21,36950.000000,37100.000000,36400.000000,36400.000000,33775.660156,2458095
2014-01-22,36100.000000,36350.000000,35000.000000,36300.000000,33682.867188,8866139
2014-01-23,36300.000000,36650.000000,35400.000000,35400.000000,32847.753906,5413166
2014-01-24,35350.000000,36150.000000,35350.000000,35900.000000,33311.707031,4696232
2014-01-27,35100.000000,35550.000000,35000.000000,35250.000000,32708.570313,3810292
2014-01-28,35550.000000,36800.000000,35250.000000,36800.000000,34146.820313,5134501
2014-01-29,37100.000000,37900.000000,37000.000000,37850.000000,35121.113281,5768140
2014-02-03,37500.000000,38200.000000,37450.000000,37950.000000,35213.906250,3258954
2014-02-04,37350.000000,37400.000000,36500.000000,36500.000000,33868.449219,5123321
2014-02-05,36900.000000,37000.000000,36000.000000,36650.000000,34007.628906,3722340
2014-02-06,37050.000000,38600.000000,37000.000000,38600.000000,35817.046875,6520048
2014-02-07,39300.000000,39500.000000,38900.000000,39300.000000,36466.574219,6263133
2014-02-10,39400.000000,39950.000000,39000.000000,39000.000000,36188.207031,2749618
2014-02-11,39200.000000,39600.000000,38950.000000,39000.000000,36188.207031,1922133
2014-02-12,39600.000000,39850.000000,39200.000000,39850.000000,36976.921875,3365602
2014-02-13,39850.000000,40200.000000,39700.000000,39900.000000,37023.312500,3408592
2014-02-14,39950.000000,40100.000000,39000.000000,39050.000000,36234.597656,3144548
2014-02-17,39450.000000,39700.000000,38400.000000,38700.000000,35909.832031,3462266
